X,Y,K,U,Th,TC
7450,3100,1.76526,-2.22338,-0.20615,97.47896
7500,3100,-0.49213,-0.44963,-1.19446,104.7012
7550,3100,-0.75569,0.1156,-2.0997,103.29876
7600,3100,1.87732,-0.49539,-3.11081,91.03735
7650,3100,-0.30891,-2.09033,-2.2328,48.40132
7700,3100,-2.30884,-3.58692,-1.90538,5.87531
7750,3100,-3.6816,-4.44793,-2.19328,-24.6358
7800,3100,-5.1054,-3.25904,-2.53807,-32.15493
7850,3100,-3.2094,-1.82979,-1.9678,-20.19166
7900,3100,-1.52689,-0.84373,-1.74446,-6.90892
7950,3100,-1.14222,-0.30502,-1.81954,3.27027
8000,3100,-1.88952,-0.24957,-1.6625,15.9264
8050,3100,-2.54813,0.5469,-0.87126,60.47707
8100,3100,-2.06957,0.69398,0.1107,110.06558
8150,3100,-0.93092,0.71161,0.18031,154.85397
8200,3100,0.0019,0.74945,-0.62114,185.0315
8250,3100,-0.529,0.43493,-1.09406,191.93356
8300,3100,-0.34396,-0.48074,-0.84964,190.33357
8350,3100,0.95682,-1.18907,-0.33062,190.7456
8400,3100,3.7637,-1.74379,0.10524,197.06773
8450,3100,3.47096,-2.14463,0.3936,171.22928
8500,3100,3.68621,-2.4084,0.17997,144.8669
8550,3100,4.48853,-2.92478,-0.38659,120.05112
8600,3100,5.63858,-3.74479,-1.03719,102.94316
8650,3100,5.50565,-3.45075,0.00844,120.96623
8700,3100,4.27802,-3.17,0.41721,137.15862
8750,3100,1.61475,-2.42523,0.57302,148.24446
8800,3100,-1.87989,-1.25111,0.7256,152.93912
8850,3100,-0.34453,-0.75635,-0.02016,153.89332
8900,3100,0.85015,-1.32485,0.40917,120.59578
8950,3100,2.02457,-2.57443,1.35517,73.35919
9000,3100,2.7968,-3.60444,2.15374,26.19369
9050,3100,1.87832,-3.23877,1.8652,-1.94376
9100,3100,1.69004,-3.8801,1.09106,-17.07239
9150,3100,1.38084,-4.65163,1.00053,-23.7744
9200,3100,0.22145,-5.04835,1.46693,-23.17392
9250,3100,-2.50619,-4.32251,1.21022,-17.35409
9300,3100,-3.30686,-3.81523,0.46821,-13.86221
9350,3100,-3.6871,-3.35314,-0.07583,-11.99735
9400,3100,-4.51791,-3.23037,-0.08412,-12.70162
9450,3100,-5.64741,-3.49194,0.41153,-16.04756
9500,3100,-2.77623,-2.78023,0.21719,-4.97361
9550,3100,-0.31744,-1.95245,0.29651,8.76393
9600,3100,2.36795,-1.54551,0.15114,20.41146
9650,3100,5.64096,-1.99621,-0.51788,25.99924
9700,3100,3.50697,-1.67711,-0.88765,29.6572
9750,3100,1.30824,-1.79615,-1.58058,44.97451
9800,3100,0.07727,-2.37995,-1.62548,80.63398
9850,3100,-0.00532,-2.74566,-0.31321,141.93427
9900,3100,2.64658,-0.85661,1.76813,228.65474
5100,3050,62.83239,6.45705,16.10837,853.67848
5150,3050,54.96389,5.58678,13.46234,791.90335
5200,3050,47.10173,6.49304,12.30122,797.4157
5250,3050,44.3144,8.73699,12.291,856.55968
5300,3050,45.11325,12.46961,12.64355,938.895
5350,3050,42.78455,11.79317,11.26278,852.14022
5400,3050,40.77862,11.51119,11.0354,775.93219
5450,3050,37.9327,11.89898,10.91045,729.64559
5500,3050,33.51268,14.11087,10.65185,729.71924
5550,3050,31.94723,19.21125,12.53742,813.94894
5600,3050,39.54076,20.79063,14.33214,913.41462
5850,3050,45.48753,17.75352,14.54756,936.45363
5900,3050,41.29421,14.60032,12.36001,835.09336
5950,3050,39.47724,14.47262,12.85261,823.04328
6000,3050,41.21664,18.38535,14.00542,901.54254
6350,3050,33.84409,17.96286,11.4042,903.05845
6400,3050,31.54699,17.40933,10.29435,852.70829
6450,3050,30.80835,16.85527,9.62948,817.4909
6500,3050,30.51345,14.98974,9.05209,789.53813
6550,3050,30.07392,11.22364,8.49748,751.92087
6600,3050,23.4394,8.47684,7.87275,665.07285
6650,3050,16.60249,5.17204,6.98388,553.58946
6700,3050,10.95836,2.36087,5.34863,442.79986
6750,3050,7.52798,0.49867,3.21674,362.05643
6800,3050,6.13421,-1.15271,2.54117,311.59737
6850,3050,5.95336,-2.15589,1.85586,286.6017
6900,3050,5.94301,-2.55711,1.28492,271.46061
6950,3050,5.64374,-2.99316,0.72719,253.03463
7000,3050,5.91108,-2.8698,-0.25285,237.2685
7050,3050,6.30064,-3.07274,-1.43965,209.49651
7100,3050,6.20346,-3.24173,-2.3505,175.00251
7150,3050,4.19603,-3.14428,-2.82986,136.65153
7200,3050,-1.8901,-2.99148,-1.97369,100.95731
7250,3050,0.25932,-4.01024,-0.74328,78.85447
7300,3050,3.2869,-5.21177,0.23859,60.31749
7350,3050,4.97987,-5.75674,0.72186,47.78446
7400,3050,3.76114,-4.48673,0.51882,50.06695
7450,3050,2.00673,-2.89997,-0.46069,61.198
7500,3050,0.00714,-1.59696,-1.11444,65.37817
7550,3050,-1.39098,-1.03321,-1.13132,58.63635
7600,3050,-1.88285,-1.2465,-1.14142,37.99151
7650,3050,-2.99277,-1.53943,-0.8969,21.21055
7700,3050,-4.23879,-2.08244,-1.43926,-1.30862
7750,3050,-5.50638,-2.48763,-2.24172,-20.4587
7800,3050,-7.51269,-1.99278,-3.00302,-31.89804
7850,3050,-4.1287,-1.64364,-1.69278,-23.25223
7900,3050,-2.00778,-1.08374,-0.81685,-15.12878
7950,3050,-1.39014,-0.53211,-0.47665,-6.936
8000,3050,-1.81749,0.03561,-0.47911,8.54667
8050,3050,-2.18381,0.47818,-0.16316,46.53944
8100,3050,-1.37784,0.56242,-0.09417,96.04425
8150,3050,0.36091,0.59145,-1.1966,148.07432
8200,3050,1.88151,0.74671,-3.21279,190.9843
8250,3050,-0.83434,0.93199,-2.36552,185.32557
8300,3050,-1.20817,-0.10098,-1.27001,174.44946
8350,3050,-0.62112,-1.11978,-0.39625,163.88673
8400,3050,0.00458,-1.74633,0.20922,151.03299
8450,3050,1.90978,-2.19457,0.58175,155.38324
8500,3050,3.71112,-2.62536,0.68752,146.60605
8550,3050,5.56968,-3.18229,0.71497,132.09409
8600,3050,7.26369,-3.68701,0.94632,123.88313
8650,3050,7.50944,-3.49021,1.96515,133.95759
8700,3050,5.62754,-3.44563,1.98694,137.41325
8750,3050,2.46849,-2.95397,1.75675,137.72674
8800,3050,-0.41697,-2.1551,1.33127,138.10717
8850,3050,-0.00784,-1.49527,0.20407,140.96536
8900,3050,0.4335,-1.65012,0.55841,99.85848
8950,3050,1.1687,-2.07443,0.90269,54.94309
9000,3050,1.75584,-2.21112,0.69317,15.27127
9050,3050,1.8783,-1.74486,-0.41532,-8.99047
9100,3050,1.26566,-2.89209,-0.35251,-21.62345
9150,3050,0.75902,-4.00044,-0.30376,-25.19344
9200,3050,-0.70652,-4.57819,0.0883,-23.01773
9250,3050,-3.75535,-4.23686,0.41661,-17.90038
9300,3050,-3.45062,-4.23944,0.13394,-18.99616
9350,3050,-3.80813,-3.75432,0.1115,-19.62737
9400,3050,-4.97634,-3.12771,0.30774,-19.94494
9450,3050,-5.82156,-2.55942,0.50097,-19.52596
9500,3050,-3.23156,-2.36827,0.47148,-9.57536
9550,3050,-0.51273,-1.86875,0.33188,2.69582
9600,3050,1.34436,-1.12403,0.02001,14.74757
9650,3050,1.88048,-0.2528,-0.62179,24.9496
9700,3050,3.00482,-1.49209,-0.22505,19.9722
9750,3050,2.62571,-2.10305,-1.42057,35.91674
9800,3050,3.30958,-3.55548,-2.01097,72.83094
9850,3050,5.63455,-5.49248,-1.24621,126.8892
9900,3050,4.21365,-3.5364,0.57813,181.19246
5100,3000,55.74941,10.19514,15.94552,880.14367
5150,3000,50.76422,8.73615,13.47751,823.11517
5200,3000,46.32293,9.78558,14.68079,875.39594
6400,3000,39.37764,20.28224,12.88169,959.0777
6450,3000,38.013,18.24781,11.46,875.4522
6500,3000,35.16778,16.44277,9.58195,814.36256
6550,3000,30.90207,13.30108,8.22675,753.88153
6600,3000,24.04004,11.09804,7.87438,688.39517
6650,3000,17.89861,6.93142,7.82212,588.40334
6700,3000,12.9077,2.19473,7.37033,470.15736
6750,3000,9.40868,-1.4996,6.63772,364.01995
6800,3000,8.69618,-1.43931,4.43271,328.54567
6850,3000,7.70087,-1.77895,2.61025,296.25155
6900,3000,7.35353,-0.76251,1.39523,272.39767
6950,3000,7.52358,0.99538,0.51977,253.9873
7000,3000,6.84801,-1.5242,-0.47426,224.63033
7050,3000,5.42524,-2.79489,-1.47327,181.76542
7100,3000,3.75704,-3.24119,-2.12462,137.25605
7150,3000,1.21751,-3.35765,-2.34691,95.55193
7200,3000,-2.00697,-3.50294,-1.91916,62.4487
7250,3000,-0.52437,-3.86965,-0.9642,47.23452
7300,3000,1.83706,-4.2586,-0.29941,38.5405
7350,3000,3.29998,-4.41801,-0.07781,36.36123
7400,3000,3.76108,-3.99075,0.10413,44.01876
7450,3000,2.41137,-3.03326,-0.66574,44.57517
7500,3000,0.20102,-2.09212,-0.43603,41.47931
7550,3000,-2.59059,-1.33988,1.12122,35.69887
7600,3000,-5.64311,-0.99977,3.93767,29.94517
7650,3000,-4.85629,-0.96107,1.73661,14.62981
7700,3000,-4.00059,-1.50205,0.24964,4.92309
7750,3000,-1.95137,-2.05129,-0.42765,2.79136
7800,3000,1.8861,-2.24524,-0.6194,6.0447
7850,3000,0.07044,-2.04166,-0.49062,-3.39172
7900,3000,-0.50214,-1.66096,0.23826,-7.19636
7950,3000,-0.78945,-0.81689,0.50269,-3.70037
8000,3000,-1.87157,0.49848,0.21082,10.05611
8050,3000,-3.04274,0.7043,0.36223,38.54349
8100,3000,-2.66888,0.68234,0.16337,78.87794
8150,3000,-1.36079,0.63121,-0.58692,120.89473
8200,3000,-1.15958,0.95254,-1.6157,150.03402
8250,3000,-3.76654,1.50037,-1.24658,151.00896
8300,3000,-2.60729,0.07478,-0.53681,150.65155
8350,3000,-1.22953,-1.26842,0.05991,149.93016
8400,3000,0.00547,-2.24784,0.62419,148.99769
8450,3000,1.60522,-2.37033,0.86335,162.72376
8500,3000,3.73519,-2.75151,1.19968,159.13754
8550,3000,6.03525,-3.2927,1.67964,149.42898
8600,3000,8.1463,-3.73603,2.42303,143.39059
8650,3000,9.12038,-3.82643,3.3096,143.4069
8700,3000,7.15238,-3.69638,3.13916,133.30128
8750,3000,4.16036,-3.40017,2.8148,117.15875
8800,3000,1.45424,-3.1127,2.68034,96.45116
8850,3000,-0.00819,-2.74525,2.38071,69.91944
8900,3000,0.45186,-2.4951,1.81762,55.93541
8950,3000,0.60749,-2.38832,1.27883,31.37952
9000,3000,0.53438,-2.50997,0.8885,2.64689
9050,3000,-0.00177,-2.74555,0.41388,-22.03722
9100,3000,0.01957,-2.98896,-0.38016,-23.51337
9150,3000,0.74587,-3.81061,-1.00118,-25.01252
9200,3000,1.58527,-4.85203,-1.24113,-25.50663
9250,3000,1.884,-5.73653,-0.93124,-21.95201
9300,3000,0.05025,-5.23738,-0.72157,-28.38257
9350,3000,-1.43805,-4.34667,-0.16557,-26.88751
9400,3000,-2.75914,-3.26823,0.3674,-21.88472
9450,3000,-3.75085,-1.99554,0.31478,-17.92875
9500,3000,-1.87764,-2.11272,0.32389,-9.61408
9550,3000,-0.06757,-2.0406,0.36506,-3.24211
9600,3000,0.68365,-1.38602,0.20348,1.51651
9650,3000,0.8467,-0.89412,0.18651,2.12321
9700,3000,1.87226,-1.74436,0.82607,-3.02769
9750,3000,1.3085,-1.70543,-1.133,20.4419
9800,3000,1.78083,-2.82314,-1.97242,58.00009
9850,3000,2.74292,-4.28463,-1.46383,101.42958
9900,3000,1.90044,-3.72775,-0.22231,138.82324
6450,2950,46.36261,17.75707,14.71076,901.08513
6500,2950,39.72514,17.7808,11.36012,840.90421
6550,2950,31.97173,15.71371,8.81588,775.05115
6600,2950,24.56648,15.74088,8.35608,747.43038
6650,2950,19.86398,10.48079,8.52494,657.14885
6700,2950,15.7272,4.39177,8.10778,534.58724
6750,2950,12.48338,0.01875,7.05536,420.94939
6800,2950,11.28175,-0.4963,4.97638,362.05633
6850,2950,8.68723,-1.77113,2.8667,300.43021
6900,2950,7.07014,-1.67424,1.29372,258.12994
6950,2950,6.2433,-1.263,0.20645,225.93135
7000,2950,5.63582,-3.24036,-0.62364,195.01173
7050,2950,3.6112,-3.62453,-1.33108,144.7954
7100,2950,2.33748,-3.65033,-1.60071,101.37126
7150,2950,1.2751,-3.69215,-1.75674,65.24125
7200,2950,0.00764,-3.98959,-1.55166,38.08677
7250,2950,1.14991,-3.81125,-0.70571,33.13472
7300,2950,1.70258,-3.59132,-0.68291,28.93648
7350,2950,1.28184,-3.02057,-1.64591,25.74493
7400,2950,0.00105,-1.99799,-3.21299,25.97069
7450,2950,2.04616,-2.76524,-2.11342,27.38414
7500,2950,1.01754,-2.3716,-1.41482,18.96439
7550,2950,-0.84522,-1.3015,-1.02277,7.89632
7600,2950,-1.88349,-0.00464,-1.24541,-3.10164
7650,2950,-3.62545,-0.31639,-0.07301,-0.02973
7700,2950,-4.05168,-1.48314,0.3872,5.50464
7750,2950,-3.04403,-2.53074,1.32618,16.04258
7800,2950,-1.875,-3.24614,2.69714,26.98675
7850,2950,-1.03504,-2.74942,0.08658,7.3554
7900,2950,-0.45852,-2.49457,0.27742,-2.01138
7950,2950,-0.02822,-2.18346,1.42711,0.49773
8000,2950,0.00837,-1.74952,2.28392,14.00967
8050,2950,-4.77985,0.34273,0.91475,31.12711
8100,2950,-4.87316,0.67186,0.61042,62.77452
8150,2950,-3.15476,0.50149,0.50718,96.45637
8200,2950,-2.0925,0.23366,0.49861,114.90271
8250,2950,-1.88705,-0.74748,1.24096,108.96154
8300,2950,-1.60013,-0.66324,0.71033,134.92896
8350,2950,-0.61239,-1.22836,0.35686,150.66235
8400,2950,0.62489,-1.81365,0.21928,162.41297
8450,2950,1.8787,-1.99301,0.41413,180.03394
8500,2950,3.80787,-2.66042,1.05539,170.87
8550,2950,5.6081,-3.28153,1.87877,159.13176
8600,2950,7.56039,-3.73412,2.7526,151.10599
8650,2950,9.40602,-3.98954,3.73425,146.07582
8700,2950,7.43615,-3.68409,3.2529,123.99654
8750,2950,5.36125,-3.50748,3.00398,98.04543
8800,2950,3.94485,-3.9459,3.58365,71.84287
8850,2950,3.21496,-4.26773,4.03463,48.11544
8900,2950,2.23387,-3.28471,2.81593,36.53322
8950,2950,1.13127,-2.66797,1.70834,22.50794
9000,2950,0.34717,-2.67563,1.12523,7.48089
9050,2950,-0.0019,-2.99785,0.82842,-3.08419
9100,2950,-1.37177,-2.46059,-0.08949,-8.25068
9150,2950,0.18258,-3.12193,-1.39451,-20.38825
9200,2950,2.42221,-4.12236,-2.56193,-36.19233
9250,2950,3.76337,-4.74158,-3.31566,-52.00373
9300,2950,2.1444,-5.34826,-2.0777,-49.08258
9350,2950,1.15711,-4.86586,-0.71203,-35.71495
9400,2950,1.06732,-4.4809,0.64597,-18.84925
9450,2950,1.8877,-4.49301,1.76537,-1.98566
9500,2950,1.13761,-2.81025,0.00364,-5.00301
9550,2950,0.76659,-2.04023,-0.46772,-7.19564
9600,2950,-0.04982,-1.21072,-0.7031,-7.47156
9650,2950,-1.7914,0.22047,-1.718,-9.30836
9700,2950,-3.7683,1.74536,-3.63151,-12.0769
9750,2950,-2.63973,0.54409,-2.96536,13.34228
9800,2950,-1.64464,-1.22042,-2.26806,48.32862
9850,2950,-1.23602,-2.81283,-1.42336,85.71718
9900,2950,-1.87517,-2.99012,-0.51624,113.09185
6500,2900,45.39584,19.44316,14.57924,914.71732
6550,2900,36.9061,20.24187,11.82927,883.19235
6600,2900,28.20405,21.7061,10.26395,867.07915
6650,2900,24.70518,14.29942,9.73417,760.40322
6700,2900,19.97604,6.36082,8.6704,614.69676
6750,2900,14.25999,-0.10596,6.961,460.74954
6800,2900,9.40247,-3.7418,4.76933,335.02119
6850,2900,7.57813,-3.50196,2.63054,281.17627
6900,2900,5.45423,-3.11615,1.02947,230.70684
6950,2900,2.77907,-3.02057,-0.28543,176.12725
7000,2900,-0.00432,-3.49271,-1.76399,121.96357
7050,2900,0.06918,-4.0788,-1.29156,90.60612
7100,2900,1.18784,-3.87141,-1.06647,65.99072
7150,2900,3.12478,-3.43166,-0.918,47.54421
7200,2900,5.6474,-2.99454,-0.61886,38.03988
7250,2900,4.51446,-3.51013,0.43622,37.68369
7300,2900,2.96353,-3.54333,0.12883,29.28579
7350,2900,1.82845,-3.39742,-0.9223,19.21878
7400,2900,1.58204,-3.36172,-1.85063,12.39759
7450,2900,3.75329,-4.23805,-1.24665,10.99516
7500,2900,1.51506,-3.48828,-1.22331,-1.59416
7550,2900,-0.86485,-2.28237,-1.37107,-11.03588
7600,2900,-2.4604,-0.88089,-1.49585,-15.68985
7650,2900,-3.99748,-0.52357,-0.58688,-9.30213
7700,2900,-4.61826,-1.79305,-0.20882,-1.32275
7750,2900,-3.95076,-2.95494,0.01478,7.79859
7800,2900,-2.8222,-3.53761,-0.50474,10.61203
7850,2900,-1.88378,-2.99176,-3.31862,-4.99962
7900,2900,-1.25959,-2.94089,-1.44278,-7.62929
7950,2900,-1.77858,-2.3483,0.17805,-4.34716
8000,2900,-4.05943,-1.09441,0.57695,4.41207
8050,2900,-9.39937,1.24919,-0.51803,19.03476
8100,2900,-7.33425,1.0944,0.12231,54.0791
8150,2900,-4.55168,1.03212,0.69593,94.64256
8200,2900,-2.82101,1.37253,1.03221,129.05196
8250,2900,-1.88767,1.7445,1.34433,153.91407
8300,2900,-1.03861,0.49578,0.91177,162.23256
8350,2900,0.13532,-0.66641,0.32981,165.77028
8400,2900,1.74103,-1.41075,-0.47037,165.04475
8450,2900,3.75955,-1.74619,-1.34773,161.99753
8500,2900,3.93003,-2.71298,0.5938,161.91571
8550,2900,3.90638,-3.20531,1.4304,150.44285
8600,2900,3.80553,-3.40737,1.61272,136.24876
8650,2900,3.76477,-3.49355,1.86783,125.01859
8700,2900,4.33898,-3.022,1.68964,101.16949
8750,2900,4.54136,-2.94583,1.90947,76.41582
8800,2900,4.96022,-3.88759,3.13122,53.8706
8850,2900,5.64932,-4.99054,4.56483,37.04938
8900,2900,3.58259,-2.79601,2.50022,30.09231
8950,2900,1.18812,-1.99669,1.20653,21.28946
9000,2900,-0.48871,-1.86907,0.78686,14.51078
9050,2900,-1.84849,-1.64745,0.68051,11.97362
9100,2900,-3.76972,-0.99699,0.20327,9.94055
9150,2900,-1.119,-2.21028,-1.13607,-10.63662
9200,2900,1.43832,-3.6356,-2.34152,-33.38456
9250,2900,2.60822,-4.67472,-3.07257,-51.60652
9300,2900,1.87516,-5.48488,-2.48976,-55.98306
9350,2900,1.90933,-4.64691,-1.65775,-41.52171
9400,2900,2.28967,-3.86414,-0.94005,-26.39455
9450,2900,2.68467,-3.08115,-1.04726,-15.61275
9500,2900,1.87869,-1.49437,-2.79928,-15.97077
9550,2900,1.06128,-1.41145,-2.20444,-15.68639
9600,2900,-0.34892,-0.78844,-1.79871,-10.96218
9650,2900,-2.55209,0.77187,-2.25796,-3.49662
9700,2900,-4.50041,2.24041,-3.0124,5.92068
9750,2900,-3.76355,1.12202,-2.47561,18.38741
9800,2900,-2.93442,-0.65031,-1.68387,44.01881
9850,2900,-2.82307,-2.02754,-0.88372,80.44375
9900,2900,-3.75523,-2.49396,-0.10167,116.04637
6650,2850,35.85362,13.86569,12.20761,860.79524
6700,2850,27.95274,7.74762,9.8216,712.42342
6750,2850,18.28679,1.00357,7.66732,532.68658
6800,2850,9.40316,-3.9937,5.7025,369.98675
6850,2850,8.80432,-2.67486,2.38133,305.40923
6900,2850,5.81239,-3.01173,0.81327,229.98547
6950,2850,1.71247,-4.41469,0.44959,149.80131
7000,2850,-1.88459,-5.9902,0.72365,77.91487
7050,2850,-2.12638,-5.42406,0.34233,53.50434
7100,2850,-0.45324,-4.51542,0.00898,39.64081
7150,2850,1.8739,-3.78882,0.12149,33.57015
7200,2850,3.81733,-3.39801,0.7979,36.82377
7250,2850,3.75954,-3.73775,1.96937,45.0645
7300,2850,2.27702,-3.65453,1.06442,29.55296
7350,2850,1.16876,-3.59631,-0.03107,11.38402
7400,2850,0.3604,-3.88325,-0.53639,-7.94337
7450,2850,-0.00677,-4.73986,-0.10648,-31.05237
7500,2850,-0.62942,-4.11279,-0.7976,-26.49414
7550,2850,-2.45935,-3.37189,-1.19105,-27.14635
7600,2850,-4.46056,-2.35303,-1.05839,-26.96685
7650,2850,-5.63357,-1.24416,-0.41193,-18.90086
7700,2850,-5.73291,-2.48675,-0.52987,-11.99134
7750,2850,-4.46954,-3.55881,-0.76402,-3.61795
7800,2850,-2.35478,-4.36836,-1.03214,-0.58305
7850,2850,-0.00493,-4.99056,-1.76426,-8.05845
7900,2850,-0.7937,-3.90892,-0.98495,-8.55915
7950,2850,-1.55241,-3.10417,-0.17081,-5.56244
8000,2850,-2.95156,-2.23373,-0.00413,1.53177
8050,2850,-5.63963,-0.99877,-0.31085,13.98747
8100,2850,-5.12097,-0.02176,0.098,56.03842
8150,2850,-3.6589,0.64931,0.61461,104.09739
8200,2850,-2.60502,1.39287,0.81989,148.46596
8250,2850,-2.00869,1.81463,0.81673,180.67695
8300,2850,-0.80842,0.6472,1.02437,189.15338
8350,2850,0.12053,-0.68946,1.10021,184.36561
8400,2850,1.07019,-1.70765,1.2046,172.3473
8450,2850,1.88036,-2.49722,1.65865,158.96071
8500,2850,2.55119,-3.30184,2.67096,155.00156
8550,2850,1.76795,-3.17155,1.87914,131.55889
8600,2850,0.05389,-2.78972,0.48242,100.73129
8650,2850,-1.87641,-2.49864,-0.51685,69.96169
8700,2850,1.19994,-1.83702,-0.50327,64.19253
8750,2850,2.60938,-1.71105,-0.15527,50.20568
8800,2850,3.08863,-1.99838,0.38837,35.28249
8850,2850,3.12218,-2.12521,0.8116,25.59724
8900,2850,1.88125,-0.24536,-0.51771,24.07602
8950,2850,-0.15481,-0.72183,-0.50763,16.96568
9000,2850,-0.92257,-1.09562,-0.16461,14.24523
9050,2850,-0.89093,-1.15997,0.03293,14.15682
9100,2850,-0.71724,-1.11254,-0.2788,10.4261
9150,2850,-0.53684,-2.025,-0.95521,-7.84414
9200,2850,0.36532,-3.33369,-1.68008,-27.58906
9250,2850,1.25315,-4.16283,-2.39567,-39.40303
9300,2850,1.8747,-3.99105,-2.90462,-37.03424
9350,2850,1.79438,-3.74779,-2.2453,-36.93637
9400,2850,2.13554,-2.88092,-2.20026,-32.9499
9450,2850,2.39794,-2.20339,-2.68711,-32.4028
9500,2850,1.87745,-1.74681,-3.31812,-38.02839
9550,2850,1.06468,-1.27446,-3.19535,-28.65954
9600,2850,-0.31398,-0.58301,-2.71016,-16.053
9650,2850,-2.14559,0.69557,-2.40298,-0.10869
9700,2850,-3.75103,1.99461,-1.96579,18.04979
9750,2850,-2.49021,0.45299,-1.55474,11.77814
9800,2850,-1.70643,-0.72876,-1.29367,24.05933
9850,2850,-0.93836,-1.38771,-0.88293,46.84414
9900,2850,0.00462,-1.24942,-0.62005,63.00059
6650,2800,49.63615,16.02103,12.93522,987.58184
6700,2800,38.75891,10.87419,10.6512,832.93913
6750,2800,26.979,4.85434,7.40504,640.96609
6800,2800,17.83947,1.29477,4.08823,473.46051
6850,2800,15.03614,1.99897,0.51677,376.02491
6900,2800,8.63301,-0.93059,-0.1386,257.83873
6950,2800,2.96043,-3.77365,0.0228,156.90095
7000,2800,-1.22379,-5.52124,0.75281,81.10744
7050,2800,-2.78326,-5.46529,1.01291,44.63183
7100,2800,-1.56388,-4.70914,0.43796,23.48732
7150,2800,-0.11212,-4.09013,0.28383,15.84321
7200,2800,0.00929,-3.57222,0.61523,19.6284
7250,2800,-1.88063,-2.99226,1.13999,29.01608
7300,2800,-0.13362,-3.17655,0.46232,17.36538
7350,2800,0.34167,-3.03814,-0.38168,6.04685
7400,2800,-0.51803,-2.66842,-0.86933,-1.8758
7450,2800,-1.88687,-2.24812,-0.83217,-5.09988
7500,2800,-1.33798,-3.47276,-1.56747,-20.62721
7550,2800,-3.29693,-4.34525,-1.71036,-32.69993
7600,2800,-6.5129,-4.87688,-1.29521,-40.21002
7650,2800,-9.394,-5.48771,-0.72313,-39.94798
7700,2800,-7.32093,-4.39742,-1.01146,-26.32967
7750,2800,-5.21408,-3.88281,-0.88087,-11.57203
7800,2800,-3.39771,-3.76101,-0.41597,-1.04256
7850,2800,-1.96283,-3.7305,0.02273,2.49681
7900,2800,-1.70952,-3.5033,0.23215,-1.27773
7950,2800,-0.46879,-3.60845,0.29752,2.46463
8000,2800,1.64236,-3.91542,0.22787,17.49765
8050,2800,3.75997,-3.99509,0.31093,44.94005
8100,2800,-0.01795,-1.43589,0.21553,74.57643
8150,2800,-0.9216,-0.24989,0.54184,120.10632
8200,2800,-1.43425,0.70755,0.56355,167.56268
8250,2800,-1.87037,1.24544,0.41862,204.04201
8300,2800,-0.42283,0.04021,1.46084,211.34538
8350,2800,-0.04897,-1.08062,2.17293,199.86584
8400,2800,0.39304,-2.09351,2.8803,178.62832
8450,2800,1.05405,-3.00642,3.95494,158.80996
8500,2800,1.87342,-3.73915,4.97288,147.9956
8550,2800,1.14954,-2.85712,2.50271,109.43976
8600,2800,0.084,-1.97022,0.09406,73.42693
8650,2800,-0.35308,-1.44062,-1.20333,47.09695
8700,2800,1.87474,-0.74734,-1.6607,40.97749
8750,2800,1.59109,-0.83961,-1.54092,26.84681
8800,2800,0.75317,-1.14049,-1.48106,14.96009
8850,2800,-0.89876,-1.28948,-1.90944,5.58998
8900,2800,-3.75908,-0.99636,-2.90203,-0.96921
8950,2800,-3.08898,-0.91551,-1.80495,1.80042
9000,2800,-1.95424,-1.06243,-0.82562,5.18046
